timestamp_utc,current_experiment,current_repetition,current_seed,cpu_pct,ram_used_gb,ram_total_gb,disk_free_gb,gpu_name,gpu_temp_c,gpu_power_w,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_error
2026-09-03T18:18:32.701820+00:00,01_yolo26_main,2,2,10.8,19.38,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,116.16,94,8386.1,16380.0,
2026-09-03T18:18:42.743424+00:00,01_yolo26_main,2,2,9.9,19.32,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,50,116.26,85,8369.9,16380.0,
2026-09-03T18:18:52.808823+00:00,01_yolo26_main,2,2,10.2,19.45,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,113.4,89,8137.9,16380.0,
2026-09-03T18:19:02.836961+00:00,01_yolo26_main,2,2,11.4,19.5,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,48,91.74,92,8155.7,16380.0,
2026-09-03T18:19:12.900825+00:00,01_yolo26_main,2,2,10.9,19.41,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,118.17,91,8155.7,16380.0,
2026-09-03T18:19:22.966878+00:00,01_yolo26_main,2,2,11.8,19.44,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,50,117.22,91,8155.7,16380.0,
2026-09-03T18:19:32.987852+00:00,01_yolo26_main,2,2,12.0,19.51,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,51,82.25,2,8161.5,16380.0,
2026-09-03T18:19:43.054833+00:00,01_yolo26_main,2,2,12.7,19.44,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,54,117.7,93,8160.2,16380.0,
2026-09-03T18:19:53.120821+00:00,01_yolo26_main,2,2,10.1,19.41,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,54,119.4,92,8147.1,16380.0,
2026-09-03T18:20:03.167500+00:00,01_yolo26_main,2,2,9.3,19.43,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,118.51,86,8147.1,16380.0,
2026-09-03T18:20:13.234152+00:00,01_yolo26_main,2,2,10.2,19.38,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,52,115.46,97,8156.4,16380.0,
2026-09-03T18:20:23.301567+00:00,01_yolo26_main,2,2,11.3,19.37,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,116.14,92,8155.8,16380.0,
2026-09-03T18:20:33.368844+00:00,01_yolo26_main,2,2,11.0,19.49,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,51,117.25,93,8155.8,16380.0,
2026-09-03T18:20:43.434837+00:00,01_yolo26_main,2,2,11.4,19.4,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,50,116.52,93,8159.3,16380.0,
2026-09-03T18:20:53.501836+00:00,01_yolo26_main,2,2,11.8,19.44,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,53,116.94,92,8160.2,16380.0,
2026-09-03T18:21:03.521391+00:00,01_yolo26_main,2,2,13.2,20.05,30.49,1512.67,NVIDIA GeForce RTX 4060 Ti,50,116.65,92,8195.7,16380.0,
2026-09-03T18:21:13.587848+00:00,01_yolo26_main,2,2,11.1,19.99,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,118.21,93,8134.9,16380.0,
2026-09-03T18:21:23.650788+00:00,01_yolo26_main,2,2,11.9,20.03,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,116.29,93,8168.6,16380.0,
2026-09-03T18:21:33.718044+00:00,01_yolo26_main,2,2,11.8,20.0,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,117.46,91,8152.3,16380.0,
2026-09-03T18:21:43.783865+00:00,01_yolo26_main,2,2,11.8,20.02,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,96.22,88,8137.2,16380.0,
2026-09-03T18:21:53.847268+00:00,01_yolo26_main,2,2,11.5,19.95,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,119.4,93,8142.8,16380.0,
2026-09-03T18:22:03.915820+00:00,01_yolo26_main,2,2,12.2,20.13,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,114.72,91,8183.8,16380.0,
2026-09-03T18:22:13.981837+00:00,01_yolo26_main,2,2,14.8,20.05,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,51,83.68,3,8153.3,16380.0,
2026-09-03T18:22:23.998917+00:00,01_yolo26_main,2,2,14.0,20.04,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,118.31,89,8138.3,16380.0,
2026-09-03T18:22:34.063809+00:00,01_yolo26_main,2,2,13.3,20.16,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,116.27,93,8140.9,16380.0,
2026-09-03T18:22:44.129850+00:00,01_yolo26_main,2,2,16.8,20.15,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,100.09,92,8140.4,16380.0,
2026-09-03T18:22:54.194588+00:00,01_yolo26_main,2,2,19.3,20.15,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,51,119.26,93,8146.4,16380.0,
2026-09-03T18:23:04.249608+00:00,01_yolo26_main,2,2,16.7,20.11,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,116.84,94,8134.2,16380.0,
2026-09-03T18:23:14.267589+00:00,01_yolo26_main,2,2,11.0,20.09,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,117.0,88,8134.1,16380.0,
2026-09-03T18:23:24.326462+00:00,01_yolo26_main,2,2,11.8,20.21,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,114.52,88,8169.8,16380.0,
2026-09-03T18:23:34.393842+00:00,01_yolo26_main,2,2,15.9,20.32,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,50,114.8,93,8175.0,16380.0,
2026-09-03T18:23:44.457849+00:00,01_yolo26_main,2,2,13.5,20.33,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,52,113.91,93,8137.4,16380.0,
2026-09-03T18:23:54.488534+00:00,01_yolo26_main,2,2,11.3,20.24,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,49,116.85,97,8137.4,16380.0,
2026-09-03T18:24:04.546763+00:00,01_yolo26_main,2,2,10.8,20.3,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,118.26,87,8136.9,16380.0,
2026-09-03T18:24:14.613855+00:00,01_yolo26_main,2,2,10.8,20.37,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,51,119.28,93,8135.5,16380.0,
2026-09-03T18:24:24.668346+00:00,01_yolo26_main,2,2,10.1,20.01,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,119.28,92,8120.9,16380.0,
2026-09-03T18:24:34.703738+00:00,01_yolo26_main,2,2,9.9,20.07,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,119.6,94,8120.9,16380.0,
2026-09-03T18:24:44.750366+00:00,01_yolo26_main,2,2,10.3,20.05,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,53,116.95,87,8132.9,16380.0,
2026-09-03T18:24:54.792903+00:00,01_yolo26_main,2,2,10.0,20.12,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,44,58.86,30,8124.0,16380.0,
2026-09-03T18:25:04.859852+00:00,01_yolo26_main,2,2,10.6,20.04,30.49,1512.66,NVIDIA GeForce RTX 4060 Ti,51,116.4,93,8125.8,16380.0,
2026-09-03T18:25:14.925815+00:00,01_yolo26_main,2,2,13.2,20.1,30.49,1512.45,NVIDIA GeForce RTX 4060 Ti,53,114.87,92,8143.3,16380.0,
2026-09-03T18:25:24.965234+00:00,01_yolo26_main,2,2,16.3,20.18,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,97.94,5,8137.2,16380.0,
2026-09-03T18:25:35.032824+00:00,01_yolo26_main,2,2,13.0,20.21,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,118.12,93,8137.8,16380.0,
2026-09-03T18:25:45.099945+00:00,01_yolo26_main,2,2,11.9,20.23,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.52,92,8139.6,16380.0,
2026-09-03T18:25:55.147209+00:00,01_yolo26_main,2,2,13.5,20.19,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.22,87,8139.4,16380.0,
2026-09-03T18:26:05.210829+00:00,01_yolo26_main,2,2,10.2,20.09,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,119.69,91,8125.2,16380.0,
2026-09-03T18:26:15.277890+00:00,01_yolo26_main,2,2,10.2,20.15,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.95,93,8086.4,16380.0,
2026-09-03T18:26:25.342822+00:00,01_yolo26_main,2,2,11.0,20.2,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,116.41,90,8086.1,16380.0,
2026-09-03T18:26:35.410842+00:00,01_yolo26_main,2,2,11.1,20.2,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,116.78,90,8088.4,16380.0,
2026-09-03T18:26:45.477848+00:00,01_yolo26_main,2,2,11.1,20.2,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.19,94,8082.9,16380.0,
2026-09-03T18:26:55.539243+00:00,01_yolo26_main,2,2,11.3,20.2,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,115.52,94,8084.8,16380.0,
2026-09-03T18:27:05.594082+00:00,01_yolo26_main,2,2,10.3,20.18,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,47,74.2,0,8074.0,16380.0,
2026-09-03T18:27:15.659566+00:00,01_yolo26_main,2,2,10.4,20.14,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.79,87,8073.7,16380.0,
2026-09-03T18:27:25.725839+00:00,01_yolo26_main,2,2,10.8,20.14,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.11,98,8083.5,16380.0,
2026-09-03T18:27:35.764725+00:00,01_yolo26_main,2,2,11.4,20.04,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.06,94,8141.6,16380.0,
2026-09-03T18:27:45.832838+00:00,01_yolo26_main,2,2,11.6,20.1,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.16,92,8124.5,16380.0,
2026-09-03T18:27:55.860835+00:00,01_yolo26_main,2,2,11.8,20.13,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.99,87,8136.2,16380.0,
2026-09-03T18:28:05.923478+00:00,01_yolo26_main,2,2,13.3,20.24,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,114.78,92,8142.1,16380.0,
2026-09-03T18:28:15.989099+00:00,01_yolo26_main,2,2,12.0,20.13,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,120.73,93,8132.6,16380.0,
2026-09-03T18:28:26.055830+00:00,01_yolo26_main,2,2,9.9,20.15,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.95,92,8130.4,16380.0,
2026-09-03T18:28:36.122828+00:00,01_yolo26_main,2,2,13.7,20.16,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.62,87,8128.7,16380.0,
2026-09-03T18:28:46.168821+00:00,01_yolo26_main,2,2,13.6,20.18,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,118.45,81,8156.3,16380.0,
2026-09-03T18:28:56.225772+00:00,01_yolo26_main,2,2,13.7,20.11,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,114.15,97,8135.4,16380.0,
2026-09-03T18:29:06.293845+00:00,01_yolo26_main,2,2,10.6,20.08,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,50,114.7,91,8133.2,16380.0,
2026-09-03T18:29:16.311412+00:00,01_yolo26_main,2,2,11.1,20.08,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,115.43,92,8136.3,16380.0,
2026-09-03T18:29:26.375843+00:00,01_yolo26_main,2,2,10.6,20.13,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.51,94,8137.6,16380.0,
2026-09-03T18:29:36.441845+00:00,01_yolo26_main,2,2,10.6,20.13,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,50,116.15,91,8134.9,16380.0,
2026-09-03T18:29:46.510494+00:00,01_yolo26_main,2,2,10.8,20.07,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,112.91,93,8125.5,16380.0,
2026-09-03T18:29:56.576700+00:00,01_yolo26_main,2,2,10.4,20.11,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.18,93,8128.8,16380.0,
2026-09-03T18:30:06.643799+00:00,01_yolo26_main,2,2,10.7,20.12,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,115.25,93,8125.5,16380.0,
2026-09-03T18:30:16.710370+00:00,01_yolo26_main,2,2,11.3,20.15,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,114.59,92,8140.1,16380.0,
2026-09-03T18:30:26.774653+00:00,01_yolo26_main,2,2,11.9,20.14,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,114.38,92,8162.1,16380.0,
2026-09-03T18:30:36.841821+00:00,01_yolo26_main,2,2,19.4,20.19,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.36,94,8137.7,16380.0,
2026-09-03T18:30:46.878848+00:00,01_yolo26_main,2,2,15.1,20.21,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,114.87,93,8131.4,16380.0,
2026-09-03T18:30:56.944087+00:00,01_yolo26_main,2,2,11.0,20.22,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,119.05,87,8129.6,16380.0,
2026-09-03T18:31:07.011879+00:00,01_yolo26_main,2,2,13.7,20.43,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,111.51,96,8147.5,16380.0,
2026-09-03T18:31:17.077836+00:00,01_yolo26_main,2,2,20.2,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,113.03,97,8098.4,16380.0,
2026-09-03T18:31:27.117949+00:00,01_yolo26_main,2,2,14.4,20.25,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,115.6,88,8096.5,16380.0,
2026-09-03T18:31:37.185153+00:00,01_yolo26_main,2,2,14.8,20.19,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,114.91,93,8100.9,16380.0,
2026-09-03T18:31:47.217273+00:00,01_yolo26_main,2,2,12.4,20.23,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.55,89,8111.3,16380.0,
2026-09-03T18:31:57.260814+00:00,01_yolo26_main,2,2,11.6,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,115.66,93,8102.3,16380.0,
2026-09-03T18:32:07.283292+00:00,01_yolo26_main,2,2,10.4,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.35,97,8103.8,16380.0,
2026-09-03T18:32:17.302097+00:00,01_yolo26_main,2,2,13.1,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.35,94,8103.7,16380.0,
2026-09-03T18:32:27.367825+00:00,01_yolo26_main,2,2,10.7,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.22,86,8103.7,16380.0,
2026-09-03T18:32:37.402909+00:00,01_yolo26_main,2,2,11.2,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.75,95,8103.8,16380.0,
2026-09-03T18:32:47.432249+00:00,01_yolo26_main,2,2,11.2,20.29,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,110.4,84,8105.1,16380.0,
2026-09-03T18:32:57.488839+00:00,01_yolo26_main,2,2,10.5,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,119.96,93,8104.1,16380.0,
2026-09-03T18:33:07.538674+00:00,01_yolo26_main,2,2,9.8,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.59,90,8097.0,16380.0,
2026-09-03T18:33:17.598941+00:00,01_yolo26_main,2,2,9.7,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,49,76.65,23,8096.8,16380.0,
2026-09-03T18:33:27.629513+00:00,01_yolo26_main,2,2,9.9,20.29,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,120.11,90,8096.8,16380.0,
2026-09-03T18:33:37.650791+00:00,01_yolo26_main,2,2,11.1,20.26,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.81,93,8096.8,16380.0,
2026-09-03T18:33:47.717880+00:00,01_yolo26_main,2,2,9.4,20.26,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,119.15,93,8096.8,16380.0,
2026-09-03T18:33:57.756365+00:00,01_yolo26_main,2,2,10.0,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.54,92,8096.8,16380.0,
2026-09-03T18:34:07.819560+00:00,01_yolo26_main,2,2,9.6,20.25,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,50,118.95,87,8096.8,16380.0,
2026-09-03T18:34:17.857404+00:00,01_yolo26_main,2,2,9.6,20.26,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.13,88,8096.8,16380.0,
2026-09-03T18:34:27.923856+00:00,01_yolo26_main,2,2,9.9,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,120.34,86,8096.8,16380.0,
2026-09-03T18:34:37.991517+00:00,01_yolo26_main,2,2,10.3,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,118.21,91,8096.8,16380.0,
2026-09-03T18:34:48.049962+00:00,01_yolo26_main,2,2,11.4,20.31,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,115.54,92,8116.1,16380.0,
2026-09-03T18:34:58.068906+00:00,01_yolo26_main,2,2,11.9,20.31,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,45,57.57,56,8092.4,16380.0,
2026-09-03T18:35:08.135828+00:00,01_yolo26_main,2,2,10.4,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.76,87,8092.9,16380.0,
2026-09-03T18:35:18.201821+00:00,01_yolo26_main,2,2,10.2,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,116.53,89,8092.9,16380.0,
2026-09-03T18:35:28.244267+00:00,01_yolo26_main,2,2,10.5,20.27,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.52,90,8092.8,16380.0,
2026-09-03T18:35:38.312824+00:00,01_yolo26_main,2,2,10.3,20.27,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,119.41,93,8094.7,16380.0,
2026-09-03T18:35:48.336073+00:00,01_yolo26_main,2,2,10.7,20.26,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.83,93,8123.1,16380.0,
2026-09-03T18:35:58.401856+00:00,01_yolo26_main,2,2,11.3,20.31,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,115.26,93,8111.2,16380.0,
2026-09-03T18:36:08.467846+00:00,01_yolo26_main,2,2,12.3,20.31,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,50,116.45,93,8157.9,16380.0,
2026-09-03T18:36:18.530047+00:00,01_yolo26_main,2,2,11.1,20.31,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.61,93,8122.7,16380.0,
2026-09-03T18:36:28.596825+00:00,01_yolo26_main,2,2,10.1,20.29,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.96,91,8093.6,16380.0,
2026-09-03T18:36:38.664342+00:00,01_yolo26_main,2,2,10.3,20.48,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,45,79.85,61,8093.6,16380.0,
2026-09-03T18:36:48.720713+00:00,01_yolo26_main,2,2,9.9,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,119.12,94,8093.6,16380.0,
2026-09-03T18:36:58.776026+00:00,01_yolo26_main,2,2,9.8,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,119.44,94,8093.6,16380.0,
2026-09-03T18:37:08.843822+00:00,01_yolo26_main,2,2,9.7,20.28,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.94,93,8093.6,16380.0,
2026-09-03T18:37:18.911827+00:00,01_yolo26_main,2,2,9.9,20.29,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,118.76,92,8093.6,16380.0,
2026-09-03T18:37:28.970000+00:00,01_yolo26_main,2,2,9.8,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,120.09,89,8093.6,16380.0,
2026-09-03T18:37:39.034908+00:00,01_yolo26_main,2,2,10.1,20.35,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.52,89,8095.4,16380.0,
2026-09-03T18:37:49.101897+00:00,01_yolo26_main,2,2,10.3,20.37,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,53,100.65,92,8095.3,16380.0,
2026-09-03T18:37:59.165318+00:00,01_yolo26_main,2,2,10.3,20.32,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,53,119.33,92,8095.3,16380.0,
2026-09-03T18:38:09.214769+00:00,01_yolo26_main,2,2,10.0,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,118.97,93,8094.4,16380.0,
2026-09-03T18:38:19.281850+00:00,01_yolo26_main,2,2,9.6,20.31,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,52,96.23,93,8094.2,16380.0,
2026-09-03T18:38:29.347843+00:00,01_yolo26_main,2,2,9.9,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,119.15,94,8094.2,16380.0,
2026-09-03T18:38:39.414829+00:00,01_yolo26_main,2,2,9.7,20.3,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,53,118.37,93,8094.2,16380.0,
2026-09-03T18:38:49.466313+00:00,01_yolo26_main,2,2,10.0,20.33,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,50,115.94,92,8094.4,16380.0,
2026-09-03T18:38:59.537824+00:00,01_yolo26_main,2,2,10.3,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.78,90,8094.4,16380.0,
2026-09-03T18:39:09.603825+00:00,01_yolo26_main,2,2,9.6,20.34,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,51,118.26,88,8094.2,16380.0,
2026-09-03T18:39:19.670836+00:00,01_yolo26_main,2,2,10.0,20.36,30.49,1512.23,NVIDIA GeForce RTX 4060 Ti,54,118.19,83,8101.1,16380.0,
2026-09-03T18:39:29.711075+00:00,01_yolo26_main,2,2,9.8,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,46,55.4,5,8094.1,16380.0,
2026-09-03T18:39:39.776871+00:00,01_yolo26_main,2,2,10.7,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.23,93,8094.1,16380.0,
2026-09-03T18:39:49.840041+00:00,01_yolo26_main,2,2,10.3,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,119.19,93,8093.6,16380.0,
2026-09-03T18:39:59.908382+00:00,01_yolo26_main,2,2,10.1,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,120.49,92,8093.6,16380.0,
2026-09-03T18:40:09.973066+00:00,01_yolo26_main,2,2,10.1,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,120.69,90,8093.6,16380.0,
2026-09-03T18:40:20.040826+00:00,01_yolo26_main,2,2,9.8,20.33,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,117.89,93,8093.6,16380.0,
2026-09-03T18:40:30.107830+00:00,01_yolo26_main,2,2,9.7,20.36,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.65,87,8093.6,16380.0,
2026-09-03T18:40:40.173837+00:00,01_yolo26_main,2,2,10.3,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,45,98.16,4,8093.6,16380.0,
2026-09-03T18:40:50.236829+00:00,01_yolo26_main,2,2,10.3,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,118.88,94,8093.6,16380.0,
2026-09-03T18:41:00.302827+00:00,01_yolo26_main,2,2,10.5,20.33,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.32,87,8093.6,16380.0,
2026-09-03T18:41:10.355410+00:00,01_yolo26_main,2,2,9.6,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.8,92,8093.6,16380.0,
2026-09-03T18:41:20.424094+00:00,01_yolo26_main,2,2,10.4,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,119.21,87,8094.2,16380.0,
2026-09-03T18:41:30.490636+00:00,01_yolo26_main,2,2,10.3,20.36,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,107.72,94,8112.4,16380.0,
2026-09-03T18:41:40.508811+00:00,01_yolo26_main,2,2,9.8,20.35,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,115.75,91,8103.7,16380.0,
2026-09-03T18:41:50.573592+00:00,01_yolo26_main,2,2,11.0,20.35,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,116.8,94,8122.2,16380.0,
2026-09-03T18:42:00.640539+00:00,01_yolo26_main,2,2,11.6,20.4,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,51,117.65,92,8118.4,16380.0,
2026-09-03T18:42:10.706844+00:00,01_yolo26_main,2,2,10.5,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,117.76,92,8103.7,16380.0,
2026-09-03T18:42:20.774572+00:00,01_yolo26_main,2,2,11.6,20.5,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,46,97.53,83,8117.6,16380.0,
2026-09-03T18:42:30.838915+00:00,01_yolo26_main,2,2,11.8,20.62,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,114.79,82,8145.6,16380.0,
2026-09-03T18:42:40.906899+00:00,01_yolo26_main,2,2,11.8,20.44,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,115.42,93,8117.1,16380.0,
2026-09-03T18:42:50.931491+00:00,01_yolo26_main,2,2,12.2,20.38,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,44,56.06,0,8135.3,16380.0,
2026-09-03T18:43:00.959343+00:00,01_yolo26_main,2,2,11.0,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,118.95,93,8111.5,16380.0,
2026-09-03T18:43:10.983594+00:00,01_yolo26_main,2,2,10.5,20.32,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,118.87,93,8122.7,16380.0,
2026-09-03T18:43:21.029765+00:00,01_yolo26_main,2,2,10.7,20.3,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,117.27,89,8075.3,16380.0,
2026-09-03T18:43:31.096239+00:00,01_yolo26_main,2,2,11.1,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.03,83,8129.3,16380.0,
2026-09-03T18:43:41.162840+00:00,01_yolo26_main,2,2,11.2,20.34,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,52,116.91,94,8130.1,16380.0,
2026-09-03T18:43:51.230567+00:00,01_yolo26_main,2,2,12.9,20.35,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.92,92,8129.0,16380.0,
2026-09-03T18:44:01.302838+00:00,01_yolo26_main,2,2,11.5,20.33,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,54,118.61,92,8127.6,16380.0,
2026-09-03T18:44:11.370829+00:00,01_yolo26_main,2,2,10.7,20.29,30.49,1512.22,NVIDIA GeForce RTX 4060 Ti,53,116.94,93,8143.6,16380.0,
